Clair,Doctor,Doran,Holmes,McCarthy,Ryder,Simon,Sutherland,Watson
0.51117747992748,0.47137411521570655,0.5213883597883597,0.4317420415843358,0.6166666666666666,0.42610088728228723,0.5352444329687182,0.46647940074906363,0.510421556362328
0.5072816072816073,0.48319206636240997,0.5392029304029304,0.47319795296060496,0.561344537815126,0.4239714880365554,0.5609067649406131,0.48052434456928844,0.5140002166838379
0.4913688163688164,0.5391925370992279,0.48862254782254777,0.5050529699581537,0.47668067226890753,0.4646393753031939,0.5359779666056367,0.5596754057428214,0.5129806277494318
0.4595087782587782,0.5454602485720026,0.4257334961334961,0.4781768207828735,0.4640056022408964,0.4446242742907218,0.5688273633475737,0.5406991260923844,0.5174780950015535
0.4622026122026123,0.5546916157180171,0.37841497761497755,0.5007904439598553,0.4862745098039215,0.5509569190804813,0.5170578846063565,0.4965043695380774,0.49888338678882727
0.4978849853849853,0.49930947501363415,0.4483929995929995,0.47832672392714065,0.4436274509803921,0.4653744738118711,0.5008266435065647,0.49843945068664175,0.49745351467317533
0.5498665686165686,0.4825937024598869,0.5435340659340661,0.48232169005655656,0.5051820728291316,0.4395830399198786,0.45122490336916893,0.4762172284644194,0.4981494638097107
0.49787203537203534,0.5441292689227589,0.5768963776963776,0.4890080490555316,0.5340336134453783,0.44944681783327856,0.45256169506908905,0.48077403245942574,0.4781036060483409
0.4979150479150479,0.5408246964608627,0.5212789580789581,0.48202587643212463,0.5855042016806722,0.4611743580113609,0.4266853668841838,0.4125468164794007,0.4867058987064383
0.43943140193140195,0.5447322368609891,0.5493258445258445,0.47506063135545273,0.6007002801120448,0.5778281144860179,0.4548276293757727,0.4724094881398252,0.4942326571162243
0.4407717282717282,0.5187020063721692,0.4727700447700448,0.5031343452448531,0.5850140056022408,0.4820333161197441,0.47836877767866925,0.44987515605493134,0.4722440933212318
0.4257968882968883,0.46164961106805597,0.4780229548229548,0.5003697039895071,0.5588935574229692,0.5073513763047119,0.45399277029247453,0.4520599250936329,0.47046744734173906
0.39398171273171273,0.4646593874680674,0.48293268213268215,0.47352873112224997,0.4822128851540617,0.5043491698355319,0.37943719387196223,0.4824594257178528,0.46000940990449557
0.5288947163947164,0.46953332759264044,0.45892389092389096,0.4754804560053005,0.501750700280112,0.3985556233666651,0.4849979656667136,0.4722846441947565,0.5112529180771558
0.5034090909090909,0.5032787393438388,0.5096126984126984,0.48588508100135436,0.5032913165266106,0.35686509240567743,0.48012260770229875,0.4455680399500624,0.5254989635971151
0.4862267362267362,0.4669999483337639,0.5277886853886853,0.4749217124493589,0.5567927170868348,0.45935636824562226,0.4056358856391718,0.4729088639200999,0.4998800143910775
0.5129238816738816,0.4887566233244353,0.5351355311355311,0.45792207226365156,0.5137254901960784,0.5088039685147803,0.45860405614759864,0.4867665418227216,0.46646625864691166
0.5783475783475782,0.4661657338040702,0.5094928774928775,0.47367240114568016,0.46484593837535015,0.44703182949157316,0.5112119149335712,0.44419475655430707,0.5007722872614434
0.5755869130869131,0.5155032922873791,0.47658705738705737,0.47337952329214195,0.5873249299719888,0.5128296011141886,0.5130975854028762,0.43008739076154806,0.5185113380840243
0.5906103156103156,0.48988980165906026,0.43820203500203503,0.47911690042830646,0.6509803921568628,0.539944525296152,0.5452944306214105,0.512047440699126,0.5215087470768124
0.46810920560920566,0.45909248830333826,0.421835409035409,0.4692608281062219,0.5513305322128852,0.5316647888205561,0.4856434752672019,0.49332084893882644,0.4803022213159659
0.48112813112813113,0.4565075691035908,0.4600045584045584,0.4553244840586581,0.6304621848739496,0.5182428837456771,0.3483584495250614,0.4619225967540574,0.47019809246676153
0.4552533115033116,0.49475556703694135,0.42786064306064303,0.49014515830162164,0.4920868347338936,0.46737633600926404,0.40320720466957727,0.46541822721598003,0.5064650132258908
0.436526899026899,0.5010867935359797,0.4421473341473342,0.49111739730537335,0.4579131652661064,0.3956265746522073,0.42285456081874084,0.3273408239700374,0.5015138013295393
0.45371873496873494,0.5182237836906914,0.43511501831501836,0.479941816754326,0.39880952380952384,0.5068177550349748,0.42726084847346757,0.46498127340823975,0.5043378816497408
0.5315719003219004,0.5059172651339017,0.49362214082214084,0.47562174360711973,0.5646358543417367,0.519818318388808,0.40802114141746076,0.5522471910112359,0.49387713004300976
0.5534035409035409,0.5013124486925572,0.43060643060643056,0.48591919531798267,0.6393557422969188,0.4754882399887329,0.4340304837018606,0.5704744069912608,0.5054812936433957
0.5342174029674029,0.5131681621171676,0.4833110297110297,0.49278488654476893,0.546218487394958,0.4895443093438493,0.466643584808225,0.47927590511860174,0.523830579813243
0.5323597698597698,0.5232954906857257,0.4930582010582011,0.4853834904653135,0.5279411764705882,0.5008176454939517,0.5150990563823294,0.5219101123595505,0.5145451044784053
0.5531207218707219,0.5036291627199404,0.46861245421245423,0.49152732716021424,0.6591036414565827,0.4497879598766882,0.471191884575059,0.5700374531835205,0.5151261984047164
0.47545556295556296,0.49345177530927986,0.4512664224664224,0.5118243631728209,0.5651960784313725,0.46804258016055583,0.5470020969281568,0.550936329588015,0.5311151884127295
0.4882316757316758,0.5184386578259996,0.46895824175824175,0.4846011518371216,0.559593837535014,0.4539160915762953,0.4664049418650141,0.44581772784019974,0.5175291204680371
0.44005624005624,0.52315704813571,0.4717111925111925,0.46871565160799733,0.6034313725490196,0.5091239847894464,0.44085723674944843,0.4584269662921348,0.4964035445183077
0.4688135938135938,0.5065030454375844,0.46782775742775745,0.49340065723463,0.5936974789915966,0.43385326197518115,0.4643627842198331,0.39294631710362043,0.5129024483229488
0.5184114496614496,0.5014410976204827,0.5377953601953601,0.5169549910556246,0.6168767507002801,0.5287580395286607,0.4308862651205733,0.4800249687890137,0.5076877856751543
0.5753415565915566,0.4954651626051264,0.5211493691493692,0.4803195896038572,0.5584033613445378,0.5806049794219363,0.41615495360155225,0.37883895131086137,0.511216488617966
0.5417494542494543,0.534597433910273,0.514766625966626,0.471630621510071,0.4402661064425771,0.5985000704192291,0.43779791246107386,0.45362047440699127,0.5254339620230911
0.6024672087172087,0.5315962455868423,0.5248950752950753,0.4714881209321131,0.5415966386554621,0.5830829538519319,0.4661193527690406,0.3138576779026217,0.5398161979345534
0.5124847374847374,0.4617290852205862,0.5278472934472934,0.47073756674947304,0.5172268907563026,0.45242828975165483,0.5328137959094252,0.4237203495630462,0.515411678850022
0.4883921633921634,0.4911073452165676,0.49906520146520145,0.44293886745363054,0.5612745098039216,0.47477231115910057,0.5606747727023771,0.5339575530586766,0.469235791877218
0.47181152181152186,0.4622578030368265,0.4504989824989825,0.45773885992400165,0.6427170868347339,0.4873679639453547,0.5427718573462904,0.549250936329588,0.4756384200886359
0.41573102823102825,0.5154395246706278,0.47693838013838014,0.4458806930317404,0.6009803921568628,0.5502480321737634,0.5239194560505765,0.515230961298377,0.4941399654941209
0.4530959780959781,0.5331709291311462,0.5779614163614163,0.4354541517177064,0.6332633053221289,0.4394042533214403,0.48965580645666085,0.4722846441947565,0.4764404492510098
0.5415667665667667,0.5379138436809323,0.5426862026862027,0.43986896288971467,0.6391456582633053,0.483554371469258,0.3885247953930176,0.41629213483146066,0.47328312860799027
0.526251295001295,0.5161291885530583,0.5090894586894587,0.4710032971538592,0.5593837535014006,0.5138033425660767,0.414021250958484,0.47952559300873904,0.5112308326791934
0.5665732415732416,0.5150444387037515,0.525032153032153,0.491931483123141,0.4550420168067227,0.4843606716429589,0.4862224778179428,0.4370786516853933,0.48865343924266946
0.5170986420986421,0.4877613593960791,0.4973981277981278,0.4490143394329209,0.3952380952380952,0.47641738259549626,0.49330195765457024,0.39993757802746566,0.46229641684655515
0.555442242942243,0.46761618875398253,0.4999228327228328,0.4313832116337471,0.5195378151260505,0.45921474735145457,0.481464485235435,0.41498127340823976,0.4864508413874307
0.5002377252377253,0.5010820057980998,0.5273549857549857,0.4580152141640161,0.48424369747899154,0.46781997715287227,0.37637473984007014,0.4117977528089887,0.5275166018659341
0.49834586709586703,0.463453577886851,0.5981395197395197,0.4816420312507047,0.5892156862745098,0.586562837425473,0.3895599580614369,0.4205368289637953,0.4993451942182211
0.5300472675472675,0.4939385975487241,0.5694228734228735,0.4861868618566064,0.4477591036414566,0.6034708855609283,0.37851078979077657,0.47322097378277145,0.511547332642398
0.4663267288267289,0.4859817445965728,0.5952758648758649,0.4925070353988635,0.4817927170868347,0.5162441512918016,0.40593321127333615,0.43601747815230957,0.5225318331043844
0.5244026806526807,0.5317028617354114,0.5742007326007326,0.49703228936206595,0.5130252100840336,0.47751435769838657,0.3432659656041187,0.35568039950062424,0.5200282552658262
0.5676409238909239,0.5029785929561699,0.5097152625152624,0.47882507123244533,0.5687675070028011,0.49091357213276365,0.507687823732845,0.4689138576779027,0.5224180173633257
0.5410957098457099,0.5190772295416057,0.5231788359788359,0.48041364094219974,0.5245098039215687,0.47980963335054694,0.41876163873370575,0.5568664169787765,0.500267116490049
0.5816727254227254,0.5161731278165276,0.5273419617419617,0.5076559269453453,0.3819327731092437,0.5115393643490915,0.4155845578454846,0.5644194756554307,0.5190999535969516
0.5148020960520961,0.476514676081403,0.5805170533170532,0.5038243812125566,0.39306722689075635,0.5354114830289658,0.45987042861837474,0.4920099875156055,0.5248480514808093
0.5042085229585229,0.4842569534142772,0.5902844118844119,0.5075531973176481,0.3894957983193277,0.48933344287435643,0.4036617999154969,0.43913857677902624,0.533493768295475
0.549068524068524,0.46541709004276816,0.5868428164428166,0.5049666513917166,0.4661064425770308,0.5027389167957687,0.32717673661643426,0.49219725343320847,0.5212852693829826
0.49163244163244163,0.5175545911191481,0.6137501017501017,0.49318305959014896,0.5432072829131653,0.5860382141683489,0.32939533355241535,0.4653558052434457,0.5230793144613977
0.5691350316350317,0.5176295760498293,0.5746510378510379,0.5211175953502973,0.5208683473389355,0.5430492308655305,0.37866492965901444,0.42546816479400745,0.5480741743528104
0.5235475172975173,0.4978296851229943,0.528449654049654,0.5001836621565368,0.511484593837535,0.537276810165407,0.5022299422562321,0.48982521847690386,0.5336831806325533
0.5722460409960409,0.5104946525445622,0.499691982091982,0.4944928844027466,0.5856442577030812,0.5190636589831463,0.33607107647528284,0.41242197253433216,0.519482266165432
0.5443260443260443,0.4795490800539626,0.5338360602360602,0.4944715543761752,0.49789915966386555,0.5249385787834686,0.3295048745755285,0.4953807740324594,0.4990223056591277
0.5703965016465016,0.5030913057206005,0.5483646723646725,0.4881350991881531,0.4544817927170869,0.45649343536297204,0.5122063909362627,0.5184769038701622,0.5253273086027572
0.6065910940910941,0.4954427968655817,0.47721579161579164,0.4475180421867062,0.40217086834733895,0.40103438023253996,0.47384395098821647,0.5383895131086143,0.5225105592487203
0.6082362082362083,0.5012740319756595,0.5089891737891739,0.4747451916751326,0.46379551820728293,0.42205530256795454,0.45717376336009263,0.6049313358302122,0.5227472572118922
0.6213122525622526,0.48331208128821157,0.5441422873422873,0.49720213308109085,0.54390756302521,0.41657512166877925,0.4675856376069981,0.6176654182272159,0.5204461106273202
0.5174651737151738,0.49445585694193295,0.5618875050875051,0.4709463664933088,0.525280112044818,0.40019365288014647,0.5151553917656448,0.5697877652933834,0.5253137801722023
0.5517202704702704,0.49332252934929255,0.4897514041514041,0.4686455688036498,0.6151960784313726,0.4566471840132701,0.40063846767757383,0.45761548064918856,0.48914029767453265
0.5116957116957117,0.5188497718074572,0.5156190476190476,0.4696791083978303,0.6653361344537815,0.5499667464751263,0.3678712267029717,0.48395755305867655,0.49583461248344207
0.5315934065934067,0.49438700307127065,0.5422932030932032,0.4857909778968139,0.5754901960784313,0.6011861727931397,0.47828349216781685,0.5021847690387016,0.5090360323758361
0.5114670052170052,0.48326444501851373,0.539133251933252,0.510136656487942,0.5794817927170868,0.5859400184654867,0.48785776880584636,0.5274656679151061,0.5213166154597785
0.5506937506937508,0.45756666953701314,0.5336407000407,0.49411674258061955,0.497689075630252,0.5855937905888612,0.6139660892289877,0.4297752808988764,0.5586305831861519
0.5619036056536058,0.47209483624673504,0.48486479446479447,0.5043734790002771,0.4000700280112045,0.6124767225325884,0.6237332363112843,0.44369538077403253,0.5456691442214918
0.5295817608317608,0.5285068802204427,0.5053525437525438,0.5058243219951634,0.5249299719887954,0.6138377697447694,0.49881226233510156,0.42915106117353313,0.4951126750846294
0.5826523014023014,0.5313702115445335,0.5104029304029305,0.5013898882967804,0.6205182072829133,0.6100797302161088,0.5404296355413674,0.46398252184769034,0.5249536276145154
0.6130522255522255,0.557154304084503,0.43931037851037846,0.47045510252942585,0.47058823529411764,0.5876390779775598,0.6595124642035585,0.4776529338327092,0.5324424832172234
0.5988453675953677,0.5396501162490314,0.44121416361416366,0.46094296404229695,0.5974089635854343,0.4734859865734003,0.6425281285698637,0.39975031210986267,0.5224451013099152
0.6126061438561439,0.5617929676511955,0.4763425315425315,0.45761558303739347,0.6331932773109245,0.5636441168646229,0.6306804844842965,0.3438202247191012,0.5153142488021064
0.5998233248233248,0.5195431901030455,0.4942837606837607,0.47345593372985456,0.5191876750700279,0.587076115362346,0.5351783171369107,0.38108614232209737,0.49258937084007914
